Suburb,Rooms,Type,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Regionname,Propertycount,Price,Total_Space_New
Hoppers Crossing,5,h,Sweeney,2017-09-23,18.4,3029.0,3,1,1,537.0,Western Metropolitan,13830,540000,10
Hoppers Crossing,4,h,Sweeney,2017-09-23,18.4,3029.0,4,2,2,537.0,Western Metropolitan,13830,553500,12
Hoppers Crossing,3,h,hockingstuart,2017-09-23,18.4,3029.0,3,2,2,700.0,Western Metropolitan,13830,568000,10
Hughesdale,3,h,Woodards,2017-09-23,12.3,3166.0,3,1,1,593.0,Southern Metropolitan,3145,1360000,8
Ivanhoe,3,u,Miles,2017-09-23,7.8,3079.0,3,2,1,208.0,Eastern Metropolitan,5549,960000,9
Ivanhoe,3,h,Fletchers,2017-09-23,7.8,3079.0,3,2,2,693.5,Eastern Metropolitan,5549,840000,10
Ivanhoe,2,u,Miles,2017-09-23,7.8,3079.0,2,1,1,208.0,Eastern Metropolitan,5549,760000,6
Ivanhoe,3,h,Nelson,2017-09-23,7.8,3079.0,3,2,2,693.5,Eastern Metropolitan,5549,1230000,10
Ivanhoe,2,u,Miles,2017-09-23,7.8,3079.0,2,1,1,208.0,Eastern Metropolitan,5549,572500,6
Ivanhoe,3,u,Miles,2017-09-23,7.8,3079.0,3,2,2,208.0,Eastern Metropolitan,5549,960000,10
Ivanhoe,4,h,Nelson,2017-09-23,7.8,3079.0,4,2,2,693.5,Eastern Metropolitan,5549,2800000,12
Ivanhoe East,2,u,Miles,2017-09-23,7.8,3079.0,2,1,1,208.0,Eastern Metropolitan,1554,860000,6
Ivanhoe East,4,h,Miles,2017-09-23,7.8,3079.0,4,2,2,585.0,Eastern Metropolitan,1554,2040000,12
Jacana,3,h,YPA,2017-09-23,14.0,3047.0,3,1,0,593.0,Northern Metropolitan,851,605000,7
Kealba,3,h,Barry,2017-09-23,14.0,3021.0,3,1,2,554.0,Western Metropolitan,1202,572000,9
Keilor Downs,3,h,Brad,2017-09-23,15.5,3038.0,3,2,2,850.0,Western Metropolitan,3656,680000,10
Keilor East,4,h,Barry,2017-09-23,11.7,3033.0,4,2,2,537.0,Western Metropolitan,5629,784000,12
Keilor East,3,h,Nelson,2017-09-23,11.7,3033.0,3,1,1,610.0,Western Metropolitan,5629,790000,8
Keilor East,2,u,Biggin,2017-09-23,11.7,3033.0,2,1,2,80.0,Western Metropolitan,5629,600000,7
Keilor East,4,h,Barry,2017-09-23,11.7,3033.0,3,1,2,185.0,Western Metropolitan,5629,630000,10
Keilor East,3,h,Nelson,2017-09-23,11.7,3033.0,3,1,1,537.0,Western Metropolitan,5629,601000,8
Keilor East,3,h,Nelson,2017-09-23,11.7,3033.0,3,1,1,624.0,Western Metropolitan,5629,900000,8
Keilor Park,3,h,Eric,2017-09-23,10.4,3042.0,3,1,4,537.0,Western Metropolitan,1119,680000,11
Kensington,2,h,Edward,2017-09-23,3.4,3031.0,2,1,1,482.0,Northern Metropolitan,5263,1010000,6
Kensington,2,h,Nelson,2017-09-23,3.4,3031.0,2,1,1,482.0,Northern Metropolitan,5263,1023000,6
Kensington,1,u,Edward,2017-09-23,3.4,3031.0,1,1,1,50.0,Northern Metropolitan,5263,411500,4
Kensington,3,h,Sweeney,2017-09-23,3.4,3031.0,3,1,1,482.0,Northern Metropolitan,5263,1035000,8
Kew,4,h,Jellis,2017-09-23,5.4,3101.0,4,2,2,399.0,Southern Metropolitan,10331,2450000,12
Kew,3,h,Kelly,2017-09-23,5.4,3101.0,3,1,2,780.0,Southern Metropolitan,10331,2600000,9
Kew,4,h,Jellis,2017-09-23,5.4,3101.0,4,3,3,593.0,Southern Metropolitan,10331,2855000,14
Kew,2,t,Jellis,2017-09-23,5.4,3101.0,2,1,1,2835.0,Southern Metropolitan,10331,955000,6
Kew,2,u,Jellis,2017-09-23,5.4,3101.0,2,1,2,50.0,Southern Metropolitan,10331,1130000,7
Kew,4,h,Nelson,2017-09-23,5.4,3101.0,3,1,1,593.0,Southern Metropolitan,10331,1600000,9
Kew,3,h,Jellis,2017-09-23,5.4,3101.0,3,2,1,275.0,Southern Metropolitan,10331,1350000,9
Kew,4,h,Kay,2017-09-23,5.4,3101.0,3,1,1,593.0,Southern Metropolitan,10331,2500000,9
Kew,2,h,hockingstuart,2017-09-23,5.4,3101.0,2,1,0,284.0,Southern Metropolitan,10331,1630000,5
Kew East,6,h,Marshall,2017-09-23,7.3,3102.0,6,2,2,697.0,Southern Metropolitan,2671,1875000,16
Keysborough,3,h,Area,2017-09-23,25.2,3173.0,3,1,4,533.0,South-Eastern Metropolitan,8459,770000,11
Kingsbury,3,u,Ray,2017-09-23,12.1,3083.0,1,1,1,50.0,Northern Metropolitan,1414,660000,6
Kurunjang,3,h,PRDNationwide,2017-09-23,31.7,3337.0,3,1,2,737.5,Northern Victoria,3553,296000,9
Lalor,4,h,Melbourne,2017-09-23,16.3,3075.0,4,2,5,541.0,Northern Metropolitan,8279,766000,15
Lalor,3,h,HAR,2017-09-23,16.3,3075.0,3,1,2,533.0,Northern Metropolitan,8279,652000,9
Lalor,3,h,HAR,2017-09-23,16.3,3075.0,3,1,1,482.0,Northern Metropolitan,8279,630000,8
Lilydale,4,h,Ray,2017-09-23,29.9,3140.0,4,2,2,840.0,Eastern Victoria,6732,950000,12
Lower Plenty,3,t,Buckingham,2017-09-23,14.6,3093.0,3,2,2,236.0,Eastern Metropolitan,1624,810000,10
MacLeod,3,u,Ray,2017-09-23,12.7,3085.0,1,1,1,50.0,Northern Metropolitan,4168,815000,6
Maidstone,3,h,Sweeney,2017-09-23,6.4,3012.0,3,2,2,537.0,Western Metropolitan,3873,818000,10
Malvern,3,h,Marshall,2017-09-23,5.9,3144.0,3,2,1,395.0,Southern Metropolitan,4675,2500000,9
Maribyrnong,2,u,Barry,2017-09-23,4.3,3032.0,2,1,1,80.0,Western Metropolitan,4918,481000,6
Maribyrnong,2,h,Biggin,2017-09-23,4.3,3032.0,2,2,2,537.0,Western Metropolitan,4918,999000,8
Maribyrnong,2,h,Purplebricks,2017-09-23,4.3,3032.0,2,1,1,488.0,Western Metropolitan,4918,752500,6
McKinnon,3,t,Jellis,2017-09-23,11.4,3204.0,3,2,1,267.0,Southern Metropolitan,2397,1142000,9
Meadow Heights,4,h,Barry,2017-09-23,17.4,3048.0,4,2,2,482.0,Northern Metropolitan,4704,575000,12
Meadow Heights,8,h,Barry,2017-09-23,17.4,3048.0,8,3,1,1063.0,Northern Metropolitan,4704,741000,20
Melbourne,1,u,HAR,2017-09-23,0.0,3000.0,1,1,1,50.0,Northern Metropolitan,17496,390000,4
Melbourne,2,u,Harrington,2017-09-23,0.0,3000.0,1,1,1,50.0,Northern Metropolitan,17496,740000,5
Melton,3,h,FN,2017-09-23,31.7,3337.0,3,1,0,362.0,Western Victoria,3600,283000,7
Melton,3,h,hockingstuart,2017-09-23,31.7,3337.0,3,1,1,603.0,Western Victoria,3600,501000,8
Melton West,4,h,Raine,2017-09-23,31.7,3337.0,4,2,2,737.5,Northern Victoria,6065,415000,12
Melton West,4,h,hockingstuart,2017-09-23,31.7,3337.0,4,1,3,675.0,Northern Victoria,6065,430000,12
Melton West,3,h,hockingstuart,2017-09-23,31.7,3337.0,3,2,2,524.0,Northern Victoria,6065,439000,10
Melton West,3,h,FN,2017-09-23,31.7,3337.0,3,2,2,737.5,Northern Victoria,6065,410000,10
Mentone,3,h,Hodges,2017-09-23,20.0,3194.0,3,2,2,520.0,South-Eastern Metropolitan,6162,815000,10
Mentone,1,u,O'Brien,2017-09-23,20.0,3194.0,1,1,1,210.0,South-Eastern Metropolitan,6162,300000,4
Mentone,1,u,Obrien,2017-09-23,20.0,3194.0,2,1,1,210.0,South-Eastern Metropolitan,6162,397500,5
Mernda,3,h,RW,2017-09-23,25.9,3754.0,3,2,1,482.0,Northern Metropolitan,5812,470000,9
Mickleham,4,h,Jason,2017-09-23,20.6,3064.0,3,1,1,482.0,Northern Metropolitan,1158,450000,9
Middle Park,3,h,Parkinson,2017-09-23,3.0,3206.0,3,2,1,593.0,Southern Metropolitan,2019,2800000,9
Mill Park,3,h,Ray,2017-09-23,17.9,3082.0,3,1,1,482.0,Northern Metropolitan,10529,531000,8
Mill Park,3,h,Morrison,2017-09-23,17.9,3082.0,3,2,1,482.0,Northern Metropolitan,10529,665000,9
Mill Park,3,h,Barry,2017-09-23,17.9,3082.0,3,1,2,482.0,Northern Metropolitan,10529,685000,9
Mill Park,3,h,Ray,2017-09-23,17.9,3082.0,3,1,4,345.0,Northern Metropolitan,10529,665000,11
Mitcham,4,h,Buxton,2017-09-23,17.2,3132.0,4,2,2,481.0,Eastern Metropolitan,6871,890000,12
Mitcham,5,h,Fletchers,2017-09-23,17.2,3132.0,5,2,2,588.0,Eastern Metropolitan,6871,1150000,14
Mitcham,4,h,Fletchers,2017-09-23,17.2,3132.0,4,2,2,693.5,Eastern Metropolitan,6871,1306000,12
Mitcham,3,h,Ray,2017-09-23,17.2,3132.0,3,2,2,327.0,Eastern Metropolitan,6871,902000,10
Mont Albert,2,u,hockingstuart,2017-09-23,10.2,3127.0,2,1,1,208.0,Eastern Metropolitan,2079,647000,6
Mont Albert,3,h,Marshall,2017-09-23,10.2,3127.0,3,2,2,693.5,Eastern Metropolitan,2079,2470000,10
Mont Albert,2,u,Jellis,2017-09-23,10.2,3127.0,2,1,1,208.0,Eastern Metropolitan,2079,880000,6
Montmorency,2,h,Buckingham,2017-09-23,16.2,3094.0,3,1,1,693.5,Eastern Metropolitan,3891,753000,7
Moonee Ponds,2,h,Alexkarbon,2017-09-23,6.2,3039.0,2,1,0,537.0,Western Metropolitan,6232,950000,5
Moonee Ponds,4,h,Brad,2017-09-23,6.2,3039.0,4,2,2,537.0,Western Metropolitan,6232,1350000,12
Moonee Ponds,2,u,Nelson,2017-09-23,6.2,3039.0,2,1,1,80.0,Western Metropolitan,6232,561000,6
Moonee Ponds,3,h,Jellis,2017-09-23,6.2,3039.0,3,1,2,619.0,Western Metropolitan,6232,1162000,9
Mooroolbark,3,h,hockingstuart,2017-09-23,26.5,3138.0,3,2,1,940.0,Eastern Victoria,8280,835000,9
Mooroolbark,4,h,Fletchers,2017-09-23,26.5,3138.0,4,2,2,840.0,Eastern Victoria,8280,840500,12
Mordialloc,2,u,Barry,2017-09-23,21.5,3195.0,2,1,1,210.0,South-Eastern Metropolitan,3650,401000,6
Mount Waverley,3,h,Harcourts,2017-09-23,14.2,3149.0,3,1,0,693.5,Eastern Metropolitan,13366,1425000,7
Mount Waverley,4,h,Ray,2017-09-23,14.2,3149.0,4,2,2,664.0,Eastern Metropolitan,13366,1400000,12
Mount Waverley,3,h,Stockdale,2017-09-23,14.2,3149.0,3,1,1,718.0,Eastern Metropolitan,13366,1586000,8
Mount Waverley,3,h,Jellis,2017-09-23,14.2,3149.0,3,1,2,693.5,Eastern Metropolitan,13366,1560000,9
Mount Waverley,3,u,Schroeder,2017-09-23,14.2,3149.0,3,2,2,208.0,Eastern Metropolitan,13366,853000,10
Mount Waverley,2,u,Barry,2017-09-23,14.2,3149.0,2,2,2,208.0,Eastern Metropolitan,13366,873000,8
Mount Waverley,4,h,Jellis,2017-09-23,14.2,3149.0,4,2,2,692.0,Eastern Metropolitan,13366,1408000,12
Mount Waverley,4,h,Barry,2017-09-23,14.2,3149.0,4,3,2,693.5,Eastern Metropolitan,13366,1800000,13
Mulgrave,4,h,Ray,2017-09-23,18.8,3170.0,4,2,2,914.0,South-Eastern Metropolitan,7113,1080000,12
Mulgrave,3,h,Ray,2017-09-23,18.8,3170.0,3,2,2,843.0,South-Eastern Metropolitan,7113,1105000,10
Mulgrave,2,u,Hall,2017-09-23,18.8,3170.0,2,1,1,210.0,South-Eastern Metropolitan,7113,580000,6
Mulgrave,5,h,SN,2017-09-23,18.8,3170.0,5,3,2,654.0,South-Eastern Metropolitan,7113,880000,15
Mulgrave,3,h,Ray,2017-09-23,18.8,3170.0,3,1,2,656.0,South-Eastern Metropolitan,7113,840000,9
Murrumbeena,3,h,Woodards,2017-09-23,10.1,3163.0,3,1,1,586.0,Southern Metropolitan,4442,1321188,8
New Gisborne,5,h,Raine,2017-09-23,48.1,3438.0,5,3,5,4450.0,Northern Victoria,849,1355000,18
New Gisborne,3,h,Raine,2017-09-23,48.1,3438.0,3,1,2,737.5,Northern Victoria,849,565000,9
Newport,2,h,Williams,2017-09-23,6.2,3015.0,2,1,2,343.0,Western Metropolitan,5498,1130000,7
Newport,3,t,Greg,2017-09-23,6.2,3015.0,3,1,2,200.0,Western Metropolitan,5498,810000,9
Newport,2,u,Sweeney,2017-09-23,6.2,3015.0,2,1,1,80.0,Western Metropolitan,5498,475000,6
Newport,3,h,Sweeney,2017-09-23,6.2,3015.0,3,1,1,344.0,Western Metropolitan,5498,950000,8
Niddrie,2,h,Frank,2017-09-23,10.4,3042.0,2,1,2,352.0,Western Metropolitan,2291,800000,7
Niddrie,4,h,Nelson,2017-09-23,10.4,3042.0,4,2,0,537.0,Western Metropolitan,2291,1340000,10
Noble Park,2,u,O'Brien,2017-09-23,22.7,3174.0,2,1,2,210.0,South-Eastern Metropolitan,11806,400000,7
North Melbourne,3,u,Alexkarbon,2017-09-23,1.8,3051.0,3,2,2,50.0,Northern Metropolitan,6821,1287500,10
North Melbourne,2,h,Jellis,2017-09-23,1.8,3051.0,2,1,1,1044.0,Northern Metropolitan,6821,516000,6
Northcote,3,h,Collins,2017-09-23,5.3,3070.0,3,1,4,482.0,Northern Metropolitan,11364,1280000,11
Northcote,3,h,McGrath,2017-09-23,5.3,3070.0,3,2,1,184.0,Northern Metropolitan,11364,1360000,9
Northcote,2,h,Nelson,2017-09-23,5.3,3070.0,2,1,0,320.0,Northern Metropolitan,11364,1300000,5
Northcote,4,h,Nelson,2017-09-23,5.3,3070.0,4,2,1,482.0,Northern Metropolitan,11364,2000000,11
Northcote,4,h,Jellis,2017-09-23,5.3,3070.0,4,2,1,344.0,Northern Metropolitan,11364,1550000,11
Northcote,3,t,Jellis,2017-09-23,5.3,3070.0,3,2,1,145.0,Northern Metropolitan,11364,807500,9
Northcote,5,h,Nelson,2017-09-23,5.3,3070.0,5,2,2,482.0,Northern Metropolitan,11364,2800000,14
Northcote,1,u,Collins,2017-09-23,5.3,3070.0,1,1,1,50.0,Northern Metropolitan,11364,330000,4
Northcote,3,h,Nelson,2017-09-23,5.3,3070.0,3,1,1,482.0,Northern Metropolitan,11364,1250000,8
Northcote,2,h,Jellis,2017-09-23,5.3,3070.0,2,1,1,145.0,Northern Metropolitan,11364,1015000,6
Northcote,3,h,McGrath,2017-09-23,5.3,3070.0,3,2,3,482.0,Northern Metropolitan,11364,1155000,11
Northcote,1,u,Nelson,2017-09-23,5.3,3070.0,1,1,1,50.0,Northern Metropolitan,11364,385000,4
Northcote,4,h,Ray,2017-09-23,5.3,3070.0,4,2,2,264.0,Northern Metropolitan,11364,1350000,12
Notting Hill,3,h,Woodards,2017-09-23,16.7,3168.0,3,1,3,530.0,Southern Metropolitan,902,1075000,10
Nunawading,3,h,Jellis,2017-09-23,15.4,3131.0,3,1,2,693.5,Eastern Metropolitan,4973,945000,9
Nunawading,3,u,Noel,2017-09-23,15.4,3131.0,3,2,2,208.0,Eastern Metropolitan,4973,870000,10
Oak Park,2,h,Brad,2017-09-23,11.2,3046.0,2,1,1,742.0,Northern Metropolitan,2651,1000000,6
Oak Park,3,t,Eview,2017-09-23,11.2,3046.0,3,2,2,220.0,Northern Metropolitan,2651,763000,10
Oak Park,4,h,Brad,2017-09-23,11.2,3046.0,4,1,1,482.0,Northern Metropolitan,2651,925000,10
Oakleigh,2,u,Ray,2017-09-23,12.3,3166.0,2,1,2,50.0,Southern Metropolitan,3224,743000,7
Oakleigh,3,h,Woodards,2017-09-23,12.3,3166.0,3,1,1,692.0,Southern Metropolitan,3224,760000,8
Oakleigh East,2,u,Ray,2017-09-23,12.3,3166.0,1,1,1,50.0,Southern Metropolitan,2547,780000,5
Oakleigh East,3,h,RT,2017-09-23,12.3,3166.0,3,2,2,847.0,Southern Metropolitan,2547,1382000,10
Oakleigh South,4,h,Buxton,2017-09-23,15.5,3167.0,4,2,2,771.0,South-Eastern Metropolitan,3692,1450000,12
Ormond,4,h,Woodards,2017-09-23,11.4,3204.0,4,2,2,590.0,Southern Metropolitan,3578,1450000,12
Ormond,3,h,Weston,2017-09-23,11.4,3204.0,3,1,5,737.0,Southern Metropolitan,3578,1540000,12
Ormond,3,t,Jellis,2017-09-23,11.4,3204.0,3,2,2,1606.0,Southern Metropolitan,3578,1060000,10
Parkdale,3,h,Buxton,2017-09-23,21.5,3195.0,3,1,2,632.0,South-Eastern Metropolitan,5087,840000,9
Parkdale,2,u,Obrien,2017-09-23,21.5,3195.0,2,1,1,210.0,South-Eastern Metropolitan,5087,500000,6
Parkdale,2,t,Buxton,2017-09-23,21.5,3195.0,2,1,1,248.0,South-Eastern Metropolitan,5087,500000,6
Pascoe Vale,3,t,McGrath,2017-09-23,8.5,3044.0,2,1,1,145.0,Northern Metropolitan,7485,770000,7
Plumpton,4,h,HAR,2017-09-23,23.8,3335.0,4,2,2,477.0,Western Metropolitan,1490,625500,12
Point Cook,4,h,hockingstuart,2017-09-23,14.7,3030.0,4,2,2,537.0,Western Metropolitan,15542,712000,12
Point Cook,4,h,YPA,2017-09-23,14.7,3030.0,4,2,2,537.0,Western Metropolitan,15542,769000,12
Port Melbourne,2,u,Chisholm,2017-09-23,3.5,3207.0,2,1,1,50.0,Southern Metropolitan,8648,520000,6
Port Melbourne,2,u,Marshall,2017-09-23,3.5,3207.0,2,2,1,50.0,Southern Metropolitan,8648,720000,7
Port Melbourne,2,h,Buxton,2017-09-23,3.5,3207.0,2,1,0,593.0,Southern Metropolitan,8648,900000,5
Port Melbourne,3,h,Marshall,2017-09-23,3.5,3207.0,3,1,2,293.0,Southern Metropolitan,8648,1725000,9
Port Melbourne,2,h,Greg,2017-09-23,3.5,3207.0,2,1,1,593.0,Southern Metropolitan,8648,1400000,6
Port Melbourne,3,h,Marshall,2017-09-23,3.5,3207.0,3,1,1,112.0,Southern Metropolitan,8648,1635000,8
Prahran,2,u,hockingstuart,2017-09-23,4.6,3181.0,2,1,0,50.0,Southern Metropolitan,7717,600000,5
Prahran,3,t,Jellis,2017-09-23,4.6,3181.0,3,2,2,65.0,Southern Metropolitan,7717,1463000,10
Preston,2,u,RW,2017-09-23,8.4,3072.0,1,1,1,50.0,Northern Metropolitan,14577,530000,5
Preston,3,h,RW,2017-09-23,8.4,3072.0,3,1,2,830.0,Northern Metropolitan,14577,1150000,9
Preston,3,h,Woodards,2017-09-23,8.4,3072.0,3,2,2,482.0,Northern Metropolitan,14577,662000,10
Preston,3,h,McGrath,2017-09-23,8.4,3072.0,3,1,2,493.0,Northern Metropolitan,14577,820000,9
Preston,3,t,Love,2017-09-23,8.4,3072.0,2,1,1,145.0,Northern Metropolitan,14577,710000,7
Preston,4,h,McGrath,2017-09-23,8.4,3072.0,4,1,2,678.0,Northern Metropolitan,14577,950000,11
Reservoir,3,t,Barry,2017-09-23,12.0,3073.0,3,1,1,145.0,Northern Metropolitan,21650,655000,8
Reservoir,3,h,Barry,2017-09-23,12.0,3073.0,3,1,2,695.0,Northern Metropolitan,21650,901000,9
Reservoir,2,u,Nelson,2017-09-23,12.0,3073.0,2,1,1,50.0,Northern Metropolitan,21650,565000,6
Reservoir,2,t,Raine,2017-09-23,12.0,3073.0,2,1,1,145.0,Northern Metropolitan,21650,492500,6
Reservoir,3,h,Ray,2017-09-23,12.0,3073.0,3,1,2,482.0,Northern Metropolitan,21650,600000,9
Reservoir,3,h,Nelson,2017-09-23,12.0,3073.0,3,1,1,237.0,Northern Metropolitan,21650,680000,8
Reservoir,3,h,Barry,2017-09-23,12.0,3073.0,3,1,2,725.0,Northern Metropolitan,21650,890000,9
Reservoir,4,h,Nelson,2017-09-23,12.0,3073.0,4,2,3,650.0,Northern Metropolitan,21650,1190000,13
Reservoir,3,h,hockingstuart,2017-09-23,12.0,3073.0,3,1,2,464.0,Northern Metropolitan,21650,855000,9
Reservoir,4,h,Nelson,2017-09-23,12.0,3073.0,4,2,2,534.0,Northern Metropolitan,21650,785000,12
Reservoir,3,h,hockingstuart,2017-09-23,12.0,3073.0,3,1,1,482.0,Northern Metropolitan,21650,865000,8
Reservoir,5,h,Ray,2017-09-23,12.0,3073.0,5,2,6,892.0,Northern Metropolitan,21650,1000000,18
Reservoir,3,h,HAR,2017-09-23,12.0,3073.0,3,1,1,633.0,Northern Metropolitan,21650,800000,8
Reservoir,3,h,Raine,2017-09-23,12.0,3073.0,3,1,6,667.0,Northern Metropolitan,21650,1400000,13
Richmond,1,u,Marshall,2017-09-23,2.4,3121.0,1,1,1,4425.0,Northern Metropolitan,14949,400000,4
Richmond,3,h,Biggin,2017-09-23,2.4,3121.0,3,2,1,482.0,Northern Metropolitan,14949,1600000,9
Richmond,1,u,Biggin,2017-09-23,2.4,3121.0,1,1,1,50.0,Northern Metropolitan,14949,490000,4
Richmond,3,t,Jellis,2017-09-23,2.4,3121.0,3,3,2,145.0,Northern Metropolitan,14949,1600000,11
Richmond,3,h,Jellis,2017-09-23,2.4,3121.0,3,1,1,300.0,Northern Metropolitan,14949,1900000,8
Richmond,2,h,Woodards,2017-09-23,2.4,3121.0,2,1,1,482.0,Northern Metropolitan,14949,1520000,6
Richmond,2,t,Jellis,2017-09-23,2.4,3121.0,2,1,1,145.0,Northern Metropolitan,14949,1200000,6
Richmond,2,u,Dingle,2017-09-23,2.4,3121.0,2,1,1,50.0,Northern Metropolitan,14949,702000,6
Richmond,3,h,Jellis,2017-09-23,2.4,3121.0,3,2,2,482.0,Northern Metropolitan,14949,1720000,10
Ringwood,4,h,Carter,2017-09-23,19.9,3134.0,4,2,2,657.0,Eastern Metropolitan,7785,999999,12
Ringwood East,3,h,Carter,2017-09-23,21.3,3135.0,3,1,1,693.5,Eastern Metropolitan,4407,630000,8
Ringwood North,5,h,Sell,2017-09-23,19.9,3134.0,5,3,2,649.0,Eastern Metropolitan,3619,1100000,15
Rosanna,4,h,Jellis,2017-09-23,8.9,3084.0,4,2,2,693.5,Eastern Metropolitan,3540,900000,12
Rosanna,3,h,Fletchers,2017-09-23,8.9,3084.0,3,1,2,648.0,Eastern Metropolitan,3540,1100000,9
Rosanna,3,h,Philip,2017-09-23,8.9,3084.0,3,1,2,690.0,Eastern Metropolitan,3540,850000,9
Rowville,5,h,Win,2017-09-23,23.5,3178.0,5,2,2,632.0,South-Eastern Metropolitan,11667,1037000,14
Rowville,4,h,Harcourts,2017-09-23,23.5,3178.0,3,1,2,632.0,South-Eastern Metropolitan,11667,1050000,10
Roxburgh Park,4,h,Raine,2017-09-23,20.6,3064.0,4,2,2,482.0,Northern Metropolitan,5833,535000,12
Roxburgh Park,3,h,Ray,2017-09-23,20.6,3064.0,3,2,2,245.0,Northern Metropolitan,5833,426000,10
Sandringham,4,t,hockingstuart,2017-09-23,15.2,3191.0,4,2,1,173.0,Southern Metropolitan,4497,1050000,11
Sandringham,3,t,Buxton,2017-09-23,15.2,3191.0,3,2,1,267.0,Southern Metropolitan,4497,1560000,9
Seaholme,2,u,Barlow,2017-09-23,11.0,3018.0,2,1,1,80.0,Western Metropolitan,852,730500,6
Seddon,2,h,hockingstuart,2017-09-23,5.1,3011.0,2,1,0,298.0,Western Metropolitan,2417,680000,5
Seddon,3,h,Village,2017-09-23,5.1,3011.0,3,2,2,537.0,Western Metropolitan,2417,1225000,10
Seddon,2,u,Village,2017-09-23,5.1,3011.0,2,1,1,80.0,Western Metropolitan,2417,490000,6
Seddon,2,h,Village,2017-09-23,5.1,3011.0,2,1,1,537.0,Western Metropolitan,2417,1000000,6
South Melbourne,2,h,Cayzer,2017-09-23,1.9,3205.0,2,1,1,593.0,Southern Metropolitan,5943,1050000,6
South Melbourne,2,h,Marshall,2017-09-23,1.9,3205.0,2,1,1,128.0,Southern Metropolitan,5943,1151000,6
South Melbourne,3,t,Cayzer,2017-09-23,1.9,3205.0,3,2,1,267.0,Southern Metropolitan,5943,1800000,9
South Melbourne,2,t,Cayzer,2017-09-23,1.9,3205.0,2,2,1,336.0,Southern Metropolitan,5943,817000,7
South Melbourne,2,u,Greg,2017-09-23,1.9,3205.0,1,1,1,50.0,Southern Metropolitan,5943,500000,5
South Morang,4,h,HAR,2017-09-23,20.5,3752.0,4,2,2,444.0,Northern Metropolitan,7969,658500,12
South Morang,2,u,HAR,2017-09-23,20.5,3752.0,1,1,1,50.0,Northern Metropolitan,7969,487000,5
South Yarra,2,u,Jellis,2017-09-23,2.7,3141.0,2,1,1,50.0,Southern Metropolitan,14887,666000,6
South Yarra,3,u,Castran,2017-09-23,2.7,3141.0,3,2,2,50.0,Southern Metropolitan,14887,1330000,10
South Yarra,3,u,Williams,2017-09-23,2.7,3141.0,3,3,2,50.0,Southern Metropolitan,14887,2175000,11
South Yarra,2,u,Noel,2017-09-23,2.7,3141.0,2,1,1,50.0,Southern Metropolitan,14887,617000,6
South Yarra,1,u,Jellis,2017-09-23,2.7,3141.0,1,1,1,50.0,Southern Metropolitan,14887,451000,4
South Yarra,2,h,Castran,2017-09-23,2.7,3141.0,2,1,1,593.0,Southern Metropolitan,14887,1800000,6
South Yarra,3,u,Kay,2017-09-23,2.7,3141.0,1,1,1,50.0,Southern Metropolitan,14887,2300000,6
South Yarra,3,u,Kay,2017-09-23,2.7,3141.0,3,1,1,50.0,Southern Metropolitan,14887,760000,8
South Yarra,1,u,Hodges,2017-09-23,2.7,3141.0,1,1,1,50.0,Southern Metropolitan,14887,495000,4
South Yarra,1,u,Williams,2017-09-23,2.7,3141.0,1,1,0,50.0,Southern Metropolitan,14887,380000,3
South Yarra,2,u,hockingstuart,2017-09-23,2.7,3141.0,2,1,1,50.0,Southern Metropolitan,14887,648000,6
Southbank,2,u,Whiting,2017-09-23,0.7,3006.0,1,1,1,50.0,Southern Metropolitan,8400,567500,5
Southbank,1,u,Whiting,2017-09-23,0.7,3006.0,1,1,1,50.0,Southern Metropolitan,8400,440000,4
Springvale,3,h,iSell,2017-09-23,20.8,3171.0,3,1,4,720.0,South-Eastern Metropolitan,7412,881000,11
Springvale,4,u,iSell,2017-09-23,20.8,3171.0,5,3,3,210.0,South-Eastern Metropolitan,7412,917000,15
Springvale,3,h,iSell,2017-09-23,20.8,3171.0,3,1,2,632.0,South-Eastern Metropolitan,7412,670000,9
Springvale,2,u,McGrath,2017-09-23,20.8,3171.0,2,1,1,210.0,South-Eastern Metropolitan,7412,592000,6
St Albans,3,h,Harcourts,2017-09-23,14.0,3021.0,3,1,1,690.0,Western Metropolitan,14042,645000,8
St Albans,3,h,YPA,2017-09-23,14.0,3021.0,3,1,1,546.0,Western Metropolitan,14042,549500,8
St Helena,3,h,Buckingham,2017-09-23,16.1,3088.0,3,2,2,684.0,Eastern Metropolitan,915,897000,10
St Kilda,2,u,Wilson,2017-09-23,5.0,3182.0,2,1,1,50.0,Southern Metropolitan,13240,640000,6
St Kilda,2,t,Gary,2017-09-23,5.0,3182.0,3,2,1,267.0,Southern Metropolitan,13240,830000,8
St Kilda,4,h,Marshall,2017-09-23,5.0,3182.0,4,2,1,324.0,Southern Metropolitan,13240,2680000,11
St Kilda,2,h,Marshall,2017-09-23,5.0,3182.0,2,1,1,106.0,Southern Metropolitan,13240,1000000,6
St Kilda,3,u,McGrath,2017-09-23,5.0,3182.0,3,1,1,50.0,Southern Metropolitan,13240,962500,8
St Kilda,4,u,Wilson,2017-09-23,5.0,3182.0,4,3,3,50.0,Southern Metropolitan,13240,3610000,14
St Kilda,1,u,The,2017-09-23,5.0,3182.0,1,1,1,50.0,Southern Metropolitan,13240,617000,4
